Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_cassandra_table_coordinator_scan_latency_average;azure_cassandra_table_coordinator_scan_latency_count;azure_cassandra_table_coordinator_scan_latency_maximum;azure_cassandra_table_coordinator_scan_latency_minimum;azure_cassandra_table_coordinator_scan_latency_total,Average coordinator range scan latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_coordinator_scan_latency_p99_average;azure_cassandra_table_coordinator_scan_latency_p99_count;azure_cassandra_table_coordinator_scan_latency_p99_maximum;azure_cassandra_table_coordinator_scan_latency_p99_minimum;azure_cassandra_table_coordinator_scan_latency_p99_total,p99 Coordinator range scan latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_dropped_mutations_average;azure_cassandra_table_dropped_mutations_count;azure_cassandra_table_dropped_mutations_maximum;azure_cassandra_table_dropped_mutations_minimum;azure_cassandra_table_dropped_mutations_total,Number of dropped mutations on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_dropped_mutations2_average;azure_cassandra_table_dropped_mutations2_count;azure_cassandra_table_dropped_mutations2_maximum;azure_cassandra_table_dropped_mutations2_minimum;azure_cassandra_table_dropped_mutations2_total,Number of dropped mutations on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_estimated_column_count_histogram_average;azure_cassandra_table_estimated_column_count_histogram_count;azure_cassandra_table_estimated_column_count_histogram_maximum;azure_cassandra_table_estimated_column_count_histogram_minimum;azure_cassandra_table_estimated_column_count_histogram_total,Estimated number of columns in average.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_estimated_column_count_histogram_p99_average;azure_cassandra_table_estimated_column_count_histogram_p99_count;azure_cassandra_table_estimated_column_count_histogram_p99_maximum;azure_cassandra_table_estimated_column_count_histogram_p99_minimum;azure_cassandra_table_estimated_column_count_histogram_p99_total,p99 Estimated number of columns.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_estimated_partition_count_average;azure_cassandra_table_estimated_partition_count_count;azure_cassandra_table_estimated_partition_count_maximum;azure_cassandra_table_estimated_partition_count_minimum;azure_cassandra_table_estimated_partition_count_total,Approximate number of keys in table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_estimated_partition_size_histogram_average;azure_cassandra_table_estimated_partition_size_histogram_count;azure_cassandra_table_estimated_partition_size_histogram_maximum;azure_cassandra_table_estimated_partition_size_histogram_minimum;azure_cassandra_table_estimated_partition_size_histogram_total,Estimated partition size in average.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_quantile;metadata_table;metadata_keyspace,average
azure_cassandra_table_estimated_partition_size_histogram_p99_average;azure_cassandra_table_estimated_partition_size_histogram_p99_count;azure_cassandra_table_estimated_partition_size_histogram_p99_maximum;azure_cassandra_table_estimated_partition_size_histogram_p99_minimum;azure_cassandra_table_estimated_partition_size_histogram_p99_total,p99 Estimated partition size (in bytes).,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_index_summary_off_heap_memory_used_average;azure_cassandra_table_index_summary_off_heap_memory_used_count;azure_cassandra_table_index_summary_off_heap_memory_used_maximum;azure_cassandra_table_index_summary_off_heap_memory_used_minimum;azure_cassandra_table_index_summary_off_heap_memory_used_total,Off-heap memory used by index summary.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_key_cache_hit_rate_average;azure_cassandra_table_key_cache_hit_rate_count;azure_cassandra_table_key_cache_hit_rate_maximum;azure_cassandra_table_key_cache_hit_rate_minimum;azure_cassandra_table_key_cache_hit_rate_total,Key cache hit rate for this table.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_live_disk_space_used_average;azure_cassandra_table_live_disk_space_used_count;azure_cassandra_table_live_disk_space_used_maximum;azure_cassandra_table_live_disk_space_used_minimum;azure_cassandra_table_live_disk_space_used_total,Disk space used by SSTables belonging to this table (in bytes).,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_live_scanned_histogram_average;azure_cassandra_table_live_scanned_histogram_count;azure_cassandra_table_live_scanned_histogram_maximum;azure_cassandra_table_live_scanned_histogram_minimum;azure_cassandra_table_live_scanned_histogram_total,Average live cells scanned in queries on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_live_scanned_histogram_p99_average;azure_cassandra_table_live_scanned_histogram_p99_count;azure_cassandra_table_live_scanned_histogram_p99_maximum;azure_cassandra_table_live_scanned_histogram_p99_minimum;azure_cassandra_table_live_scanned_histogram_p99_total,p99 Live cells scanned in queries on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_live_sstable_count_average;azure_cassandra_table_live_sstable_count_count;azure_cassandra_table_live_sstable_count_maximum;azure_cassandra_table_live_sstable_count_minimum;azure_cassandra_table_live_sstable_count_total,Number of SSTables on disk for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_max_partition_size_average;azure_cassandra_table_max_partition_size_count;azure_cassandra_table_max_partition_size_maximum;azure_cassandra_table_max_partition_size_minimum;azure_cassandra_table_max_partition_size_total,Size of the largest compacted partition (in bytes).,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,maximum
azure_cassandra_table_mean_partition_size_average;azure_cassandra_table_mean_partition_size_count;azure_cassandra_table_mean_partition_size_maximum;azure_cassandra_table_mean_partition_size_minimum;azure_cassandra_table_mean_partition_size_total,Size of the average compacted partition (in bytes).,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
