Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_kubepodcontainerstatusterminatedreason_average;azure_kubepodcontainerstatusterminatedreason_count;azure_kubepodcontainerstatusterminatedreason_maximum;azure_kubepodcontainerstatusterminatedreason_minimum;azure_kubepodcontainerstatusterminatedreason_total,The number and reason of containers with a status of 'terminated',Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod;metadata_reason,average
azure_kubepodcontainerstatuswaiting_average;azure_kubepodcontainerstatuswaiting_count;azure_kubepodcontainerstatuswaiting_maximum;azure_kubepodcontainerstatuswaiting_minimum;azure_kubepodcontainerstatuswaiting_total,The number of containers with a status of 'waiting',Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod,average
azure_kubepodcontainerstatuswaitingreason_average;azure_kubepodcontainerstatuswaitingreason_count;azure_kubepodcontainerstatuswaitingreason_maximum;azure_kubepodcontainerstatuswaitingreason_minimum;azure_kubepodcontainerstatuswaitingreason_total,The number and reason of containers with a status of 'waiting',Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod;metadata_reason,average
azure_kubepoddeletiontimestamp_average;azure_kubepoddeletiontimestamp_count;azure_kubepoddeletiontimestamp_maximum;azure_kubepoddeletiontimestamp_minimum;azure_kubepoddeletiontimestamp_total,The timestamp of the pod's deletion,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_pod,average
azure_kubepodinitcontainerstatusready_average;azure_kubepodinitcontainerstatusready_count;azure_kubepodinitcontainerstatusready_maximum;azure_kubepodinitcontainerstatusready_minimum;azure_kubepodinitcontainerstatusready_total,The number of ready pod init containers,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_container;metadata_pod,average
azure_kubepodinitcontainerstatusrestartstotal_average;azure_kubepodinitcontainerstatusrestartstotal_count;azure_kubepodinitcontainerstatusrestartstotal_maximum;azure_kubepodinitcontainerstatusrestartstotal_minimum;azure_kubepodinitcontainerstatusrestartstotal_total,The number of pod init containers restarts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_container;metadata_pod,average
azure_kubepodinitcontainerstatusrunning_average;azure_kubepodinitcontainerstatusrunning_count;azure_kubepodinitcontainerstatusrunning_maximum;azure_kubepodinitcontainerstatusrunning_minimum;azure_kubepodinitcontainerstatusrunning_total,The number of running pod init containers,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_container;metadata_pod,average
azure_kubepodinitcontainerstatusterminated_average;azure_kubepodinitcontainerstatusterminated_count;azure_kubepodinitcontainerstatusterminated_maximum;azure_kubepodinitcontainerstatusterminated_minimum;azure_kubepodinitcontainerstatusterminated_total,The number of terminated pod init containers,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_container;metadata_pod,average
azure_kubepodinitcontainerstatusterminatedreason_average;azure_kubepodinitcontainerstatusterminatedreason_count;azure_kubepodinitcontainerstatusterminatedreason_maximum;azure_kubepodinitcontainerstatusterminatedreason_minimum;azure_kubepodinitcontainerstatusterminatedreason_total,The number of pod init containers with terminated reason,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_container;metadata_pod;metadata_reason,average
azure_kubepodinitcontainerstatuswaiting_average;azure_kubepodinitcontainerstatuswaiting_count;azure_kubepodinitcontainerstatuswaiting_maximum;azure_kubepodinitcontainerstatuswaiting_minimum;azure_kubepodinitcontainerstatuswaiting_total,The number of pod init containers waiting,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_container;metadata_pod,average
azure_kubepodinitcontainerstatuswaitingreason_average;azure_kubepodinitcontainerstatuswaitingreason_count;azure_kubepodinitcontainerstatuswaitingreason_maximum;azure_kubepodinitcontainerstatuswaitingreason_minimum;azure_kubepodinitcontainerstatuswaitingreason_total,The reason the pod init container is waiting,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_container;metadata_pod;metadata_reason,average
azure_kubepodstatusphase_average;azure_kubepodstatusphase_count;azure_kubepodstatusphase_maximum;azure_kubepodstatusphase_minimum;azure_kubepodstatusphase_total,The pod status phase,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_pod;metadata_phase,average
azure_kubepodstatusready_average;azure_kubepodstatusready_count;azure_kubepodstatusready_maximum;azure_kubepodstatusready_minimum;azure_kubepodstatusready_total,Signifies if the pod is in ready state,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_pod,average
azure_kubepodstatusreason_average;azure_kubepodstatusreason_count;azure_kubepodstatusreason_maximum;azure_kubepodstatusreason_minimum;azure_kubepodstatusreason_total,NodeAffinity,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_pod;metadata_reason,average
azure_kubestatefulsetreplicas_average;azure_kubestatefulsetreplicas_count;azure_kubestatefulsetreplicas_maximum;azure_kubestatefulsetreplicas_minimum;azure_kubestatefulsetreplicas_total,The desired number of statefulset replicas,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_statefulset,average
azure_kubestatefulsetstatusreplicas_average;azure_kubestatefulsetstatusreplicas_count;azure_kubestatefulsetstatusreplicas_maximum;azure_kubestatefulsetstatusreplicas_minimum;azure_kubestatefulsetstatusreplicas_total,The number of replicas per statefulset,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_namespace;metadata_statefulset,average
azure_kubevirtinfo_average;azure_kubevirtinfo_count;azure_kubevirtinfo_maximum;azure_kubevirtinfo_minimum;azure_kubevirtinfo_total,Kubevirt version information,Unspecified,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_kube version,average
azure_kubevirtvirtcontrollerleading_average;azure_kubevirtvirtcontrollerleading_count;azure_kubevirtvirtcontrollerleading_maximum;azure_kubevirtvirtcontrollerleading_minimum;azure_kubevirtvirtcontrollerleading_total,Indication for an operating virt-controller,Unspecified,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_kubevirtvirtcontrollerready_average;azure_kubevirtvirtcontrollerready_count;azure_kubevirtvirtcontrollerready_maximum;azure_kubevirtvirtcontrollerready_minimum;azure_kubevirtvirtcontrollerready_total,Indication for a virt-controller that is ready to take the lead,Unspecified,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_kubevirtvirtoperatorready_average;azure_kubevirtvirtoperatorready_count;azure_kubevirtvirtoperatorready_maximum;azure_kubevirtvirtoperatorready_minimum;azure_kubevirtvirtoperatorready_total,Indication for a virt operator being ready,Unspecified,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_kubevirtvmimemoryactualballoonbytes_average;azure_kubevirtvmimemoryactualballoonbytes_count;azure_kubevirtvmimemoryactualballoonbytes_maximum;azure_kubevirtvmimemoryactualballoonbytes_minimum;azure_kubevirtvmimemoryactualballoonbytes_total,Current balloon size (in bytes),Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_name;metadata_node,average
azure_kubevirtvmimemoryavailablebytes_average;azure_kubevirtvmimemoryavailablebytes_count;azure_kubevirtvmimemoryavailablebytes_maximum;azure_kubevirtvmimemoryavailablebytes_minimum;azure_kubevirtvmimemoryavailablebytes_total,Amount of usable memory as seen by the domain. This value may not be accurate if a balloon driver is in use or if the guest OS does not initialize all assigned pages,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_name;metadata_node,average
azure_kubevirtvmimemorydomainbytestotal_average;azure_kubevirtvmimemorydomainbytestotal_count;azure_kubevirtvmimemorydomainbytestotal_maximum;azure_kubevirtvmimemorydomainbytestotal_minimum;azure_kubevirtvmimemorydomainbytestotal_total,The amount of memory (in bytes) allocated to the domain. The memory value in domain XML file,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_node,average
azure_kubevirtvmimemoryswapintrafficbytestotal_average;azure_kubevirtvmimemoryswapintrafficbytestotal_count;azure_kubevirtvmimemoryswapintrafficbytestotal_maximum;azure_kubevirtvmimemoryswapintrafficbytestotal_minimum;azure_kubevirtvmimemoryswapintrafficbytestotal_total,The total amount of data read from swap space of the guest (in bytes),Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_name;metadata_node,average
azure_kubevirtvmimemoryswapouttrafficbytestotal_average;azure_kubevirtvmimemoryswapouttrafficbytestotal_count;azure_kubevirtvmimemoryswapouttrafficbytestotal_maximum;azure_kubevirtvmimemoryswapouttrafficbytestotal_minimum;azure_kubevirtvmimemoryswapouttrafficbytestotal_total,The total amount of memory written out to swap space of the guest (in bytes),Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_name;metadata_node,average
azure_kubevirtvmimemoryunusedbytes_average;azure_kubevirtvmimemoryunusedbytes_count;azure_kubevirtvmimemoryunusedbytes_maximum;azure_kubevirtvmimemoryunusedbytes_minimum;azure_kubevirtvmimemoryunusedbytes_total,The amount of memory left completely unused by the system. Memory that is available but used for reclaimable caches should NOT be reported as free,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_name;metadata_node,average
azure_kubevirtvminetworkreceivepacketstotal_average;azure_kubevirtvminetworkreceivepacketstotal_count;azure_kubevirtvminetworkreceivepacketstotal_maximum;azure_kubevirtvminetworkreceivepacketstotal_minimum;azure_kubevirtvminetworkreceivepacketstotal_total,Total network traffic received packets,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_interface;metadata_name;metadata_node,average
azure_kubevirtvminetworktransmitpacketsdroppedtotal_average;azure_kubevirtvminetworktransmitpacketsdroppedtotal_count;azure_kubevirtvminetworktransmitpacketsdroppedtotal_maximum;azure_kubevirtvminetworktransmitpacketsdroppedtotal_minimum;azure_kubevirtvminetworktransmitpacketsdroppedtotal_total,The total number of transmit packets dropped on virtual NIC (vNIC) interfaces,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_interface;metadata_name;metadata_node,average
azure_kubevirtvminetworktransmitpacketstotal_average;azure_kubevirtvminetworktransmitpacketstotal_count;azure_kubevirtvminetworktransmitpacketstotal_maximum;azure_kubevirtvminetworktransmitpacketstotal_minimum;azure_kubevirtvminetworktransmitpacketstotal_total,Total network traffic transmitted packets,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_interface;metadata_name;metadata_node,average
azure_kubevirtvmioutdatedcount_average;azure_kubevirtvmioutdatedcount_count;azure_kubevirtvmioutdatedcount_maximum;azure_kubevirtvmioutdatedcount_minimum;azure_kubevirtvmioutdatedcount_total,Indication for the total number of VirtualMachineInstance (VMI) workloads that are not running within the most up-to-date version of the virt-launcher environment,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_name,average
azure_kubevirtvmiphasecount_average;azure_kubevirtvmiphasecount_count;azure_kubevirtvmiphasecount_maximum;azure_kubevirtvmiphasecount_minimum;azure_kubevirtvmiphasecount_total,Sum of VirtualMachineInstances (VMIs) per phase and node,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_node;metadata_phase;metadata_workload,average
azure_kubevirtvmistorageiopsreadtotal_average;azure_kubevirtvmistorageiopsreadtotal_count;azure_kubevirtvmistorageiopsreadtotal_maximum;azure_kubevirtvmistorageiopsreadtotal_minimum;azure_kubevirtvmistorageiopsreadtotal_total,Total number of Input/Output (I/O) read operations,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_drive;metadata_name;metadata_node,average
azure_kubevirtvmistorageiopswritetotal_average;azure_kubevirtvmistorageiopswritetotal_count;azure_kubevirtvmistorageiopswritetotal_maximum;azure_kubevirtvmistorageiopswritetotal_minimum;azure_kubevirtvmistorageiopswritetotal_total,Total number of Input/Output (I/O) write operations,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_drive;metadata_name;metadata_node,average
azure_kubevirtvmistoragereadtimesmstotal_average;azure_kubevirtvmistoragereadtimesmstotal_count;azure_kubevirtvmistoragereadtimesmstotal_maximum;azure_kubevirtvmistoragereadtimesmstotal_minimum;azure_kubevirtvmistoragereadtimesmstotal_total,Total time in milliseconds (ms) spent on read operations,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_drive;metadata_name;metadata_node,average
azure_kubevirtvmistoragewritetimesmstotal_average;azure_kubevirtvmistoragewritetimesmstotal_count;azure_kubevirtvmistoragewritetimesmstotal_maximum;azure_kubevirtvmistoragewritetimesmstotal_minimum;azure_kubevirtvmistoragewritetimesmstotal_total,Total time in milliseconds (ms) spent on write operations,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_drive;metadata_name;metadata_node,average
azure_ncvmicpuaffinity_average;azure_ncvmicpuaffinity_count;azure_ncvmicpuaffinity_maximum;azure_ncvmicpuaffinity_minimum;azure_ncvmicpuaffinity_total,Pinning map of virtual CPUs (vCPUs) to CPUs,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cpu;metadata_numa node;metadata_vmi namespace;metadata_vmi node;metadata_vmi name,average
azure_typhaconnectionsaccepted_average;azure_typhaconnectionsaccepted_count;azure_typhaconnectionsaccepted_maximum;azure_typhaconnectionsaccepted_minimum;azure_typhaconnectionsaccepted_total,Total number of connections accepted over time,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_typhaconnectionsdropped_average;azure_typhaconnectionsdropped_count;azure_typhaconnectionsdropped_maximum;azure_typhaconnectionsdropped_minimum;azure_typhaconnectionsdropped_total,Total number of connections dropped due to rebalancing,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_typhapinglatencycount_average;azure_typhapinglatencycount_count;azure_typhapinglatencycount_maximum;azure_typhapinglatencycount_minimum;azure_typhapinglatencycount_total,Round-trip ping/pong latency to client. Typha's protocol includes a regular ping/pong keepalive to verify that the connection is still up,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
