kafka_rest_jersey_metrics_v3_brokers_configs_get_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.request-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_get_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.get.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.request-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_list_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.list.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.request-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_configs_update_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.configs.update.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.request-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_get_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.get.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.request-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_list_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.list.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.request-total",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_brokers_partition_replicas_list_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.brokers.partition-replicas.list.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-count",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.request-total",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_alter_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.alter.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-count",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-latency-max",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-size-max",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.request-total",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.response-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.response-size-avg",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_delete_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.delete.response-size-max",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-count",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-error-count",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-error-rate",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-error-total",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-latency-95",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-latency-99",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_v3_clusters_configs_get_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=v3.clusters.configs.get.request-latency-max",,Gauge
