Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_sqlcontainerthroughputupdate_average;azure_sqlcontainerthroughputupdate_count;azure_sqlcontainerthroughputupdate_maximum;azure_sqlcontainerthroughputupdate_minimum;azure_sqlcontainerthroughputupdate_total,Sql Container Throughput Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest,count
azure_sqlcontainerupdate_average;azure_sqlcontainerupdate_count;azure_sqlcontainerupdate_maximum;azure_sqlcontainerupdate_minimum;azure_sqlcontainerupdate_total,Sql Container Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_sqldatabasecreate_average;azure_sqldatabasecreate_count;azure_sqldatabasecreate_maximum;azure_sqldatabasecreate_minimum;azure_sqldatabasecreate_total,Sql Database Created,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_sqldatabasedelete_average;azure_sqldatabasedelete_count;azure_sqldatabasedelete_maximum;azure_sqldatabasedelete_minimum;azure_sqldatabasedelete_total,Sql Database Deleted,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_operationtype,count
azure_sqldatabasethroughputupdate_average;azure_sqldatabasethroughputupdate_count;azure_sqldatabasethroughputupdate_maximum;azure_sqldatabasethroughputupdate_minimum;azure_sqldatabasethroughputupdate_total,Sql Database Throughput Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest,count
azure_sqldatabaseupdate_average;azure_sqldatabaseupdate_count;azure_sqldatabaseupdate_maximum;azure_sqldatabaseupdate_minimum;azure_sqldatabaseupdate_total,Sql Database Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_tabletablecreate_average;azure_tabletablecreate_count;azure_tabletablecreate_maximum;azure_tabletablecreate_minimum;azure_tabletablecreate_total,AzureTable Table Created,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_tabletabledelete_average;azure_tabletabledelete_count;azure_tabletabledelete_maximum;azure_tabletabledelete_minimum;azure_tabletabledelete_total,AzureTable Table Deleted,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_operationtype,count
azure_tabletablethroughputupdate_average;azure_tabletablethroughputupdate_count;azure_tabletablethroughputupdate_maximum;azure_tabletablethroughputupdate_minimum;azure_tabletablethroughputupdate_total,AzureTable Table Throughput Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest,count
azure_tabletableupdate_average;azure_tabletableupdate_count;azure_tabletableupdate_maximum;azure_tabletableupdate_minimum;azure_tabletableupdate_total,AzureTable Table Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_totalrequests_average;azure_totalrequests_count;azure_totalrequests_maximum;azure_totalrequests_minimum;azure_totalrequests_total,Number of requests made,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_statuscode;metadata_operationtype;metadata_status;metadata_capacitytype,count
azure_totalrequestspreview_average;azure_totalrequestspreview_count;azure_totalrequestspreview_maximum;azure_totalrequestspreview_minimum;azure_totalrequestspreview_total,Number of SQL requests,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_statuscode;metadata_operationtype;metadata_status;metadata_isexternal,count
azure_totalrequestunits_average;azure_totalrequestunits_count;azure_totalrequestunits_maximum;azure_totalrequestunits_minimum;azure_totalrequestunits_total,SQL Request Units consumed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_statuscode;metadata_operationtype;metadata_status;metadata_capacitytype,total
azure_totalrequestunitspreview_average;azure_totalrequestunitspreview_count;azure_totalrequestunitspreview_maximum;azure_totalrequestunitspreview_minimum;azure_totalrequestunitspreview_total,Request Units consumed with CapacityType,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_statuscode;metadata_operationtype;metadata_status;metadata_capacitytype;metadata_prioritylevel,total
azure_updateaccountkeys_average;azure_updateaccountkeys_count;azure_updateaccountkeys_maximum;azure_updateaccountkeys_minimum;azure_updateaccountkeys_total,Account Keys Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_keytype,count
azure_updateaccountnetworksettings_average;azure_updateaccountnetworksettings_count;azure_updateaccountnetworksettings_maximum;azure_updateaccountnetworksettings_minimum;azure_updateaccountnetworksettings_total,Account Network Settings Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,count
azure_updateaccountreplicationsettings_average;azure_updateaccountreplicationsettings_count;azure_updateaccountreplicationsettings_maximum;azure_updateaccountreplicationsettings_minimum;azure_updateaccountreplicationsettings_total,Account Replication Settings Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,count
azure_updatediagnosticssettings_average;azure_updatediagnosticssettings_count;azure_updatediagnosticssettings_maximum;azure_updatediagnosticssettings_minimum;azure_updatediagnosticssettings_total,Account Diagnostic Settings Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_diagnosticsettingsname;metadata_resourcegroupname,count
